UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
5000.5,L50079,L,299.13050357823124,309.2909833015875,1410.129976145125,44.74350119274375,92.69496421768757,0,0.0,0.0,0.0,0.0,0.0
5000.5,M15963,M,297.1520909883922,307.5883712451634,1540.0,39.114416739359555,42.36280256771192,0,0.0,0.0,0.0,0.0,0.0
5000.5,L56525,L,299.0008672244921,309.2671725476204,1443.6684733843585,46.63293585544112,17.66630532312829,0,0.0,0.0,0.0,0.0,0.0
5000.5,M16291,M,298.58255959609085,309.44651370870116,1405.8139451651953,40.220935642623125,20.0,0,0.0,0.0,0.0,0.0,0.0
5000.5,L49246,L,298.61001069350107,309.80738192863294,1507.0,37.02841204757804,172.3842274107912,0,0.0,0.0,0.0,0.0,0.0
5000.5,L53455,L,299.11831403484905,309.2855994596748,1630.5102861002322,32.13065735512775,38.734570849651575,0,0.0,0.0,0.0,0.0,0.0
5000.5,M21804,M,299.0962480256959,310.00187598715206,1484.9812401284796,40.65512243340469,60.01875987152041,0,0.0,0.0,0.0,0.0,0.0
5000.5,L50510,L,301.1764877930087,310.36589267580524,1380.8940488279652,49.29404882796512,131.0,0,0.0,0.0,0.0,0.0,0.0
5000.5,M17521,M,300.1656834817545,309.67025901752055,1506.0228776788304,44.86944602700577,189.5571941970758,0,0.0,0.0,0.0,0.0,0.0
5000.5,L51540,L,299.08738982263515,308.68230109300475,1543.886061816872,35.26836290987679,159.56969091563994,0,0.0,0.0,0.0,0.0,0.0
5000.5,M17577,M,300.68320966770005,310.8992580062003,1417.8320966770004,49.23283867080017,106.33580664599914,0,0.0,0.0,0.0,0.0,0.0
5000.5,L47300,L,299.92087030887296,309.8320870308873,1428.3395648455635,47.78130546330941,110.35825938225412,0,0.0,0.0,0.0,0.0,0.0
5000.5,L50141,L,299.2026461511722,310.1363769178961,1650.6216923110348,31.187699993482166,60.93253846655218,0,0.0,0.0,0.0,0.0,0.0
5000.5,L54320,L,300.40267854702284,309.8119472568302,1381.9073129019266,46.5509779039404,133.8146258038531,0,0.0,0.0,0.0,0.0,0.0
5000.5,L48005,L,298.5321586621538,309.6456077591312,1473.2163772575566,42.83801498331223,163.56724548488685,0,0.0,0.0,0.0,0.0,0.0
5000.5,L47916,L,298.18217412090416,308.4781286980596,1555.6396971810361,35.94209841616322,174.0,0,0.0,0.0,0.0,0.0,0.0
5000.5,M21226,M,299.0823519109824,309.63411671988416,2045.6117420416126,19.985881528785917,49.6470382196479,0,0.0,0.0,0.0,0.0,0.0
5000.5,L50099,L,297.4359966167613,308.1845248022353,1719.3389402458133,26.003364147487925,147.83263246927334,0,0.0,0.0,0.0,0.0,0.0
5000.5,L53012,L,300.75045034602385,309.61292599668946,1679.9138266887371,28.786173311262864,21.913826688737135,0,0.0,0.0,0.0,0.0,0.0
5000.5,H32678,H,301.73747151123183,309.975008139648,1450.0003255859217,43.287552907712275,186.12512209472064,0,0.0,0.0,0.0,0.0,0.0
5000.5,M23527,M,298.03584463853167,309.06792231926585,1448.7484792171308,51.81567614433764,149.67922319265827,0,0.0,0.0,0.0,0.0,0.0
5000.5,L53302,L,299.69131845400204,309.04689944785787,1408.950391165726,52.78038541099284,102.0124022085685,0,0.0,0.0,0.0,0.0,0.0
5000.5,L48298,L,298.87560119303214,308.5504007953548,1443.4959920464523,42.23780059651608,83.50400795354767,0,0.0,0.0,0.0,0.0,0.0
5000.5,L55222,L,302.42541799644533,311.7141470966231,1488.2110370124412,38.64939789449028,34.66187300533199,0,0.0,0.0,0.0,0.0,0.0
5000.5,L51641,L,298.0098693244508,307.73070456495805,1642.9671022518307,32.26600566022501,199.94517041971775,0,0.0,0.0,0.0,0.0,0.0
5000.5,L54515,L,299.45451829790056,309.0772591489503,1334.7492531922653,42.81633680806618,217.3411127657458,0,0.0,0.0,0.0,0.0,0.0
5000.5,M16604,M,298.58691470825056,308.21269576925044,1464.1855473475005,49.05429684349997,158.0,0,0.0,0.0,0.0,0.0,0.0
5000.5,L55573,L,298.1091226191116,308.09743090992106,1433.0389723639685,39.40655352903264,87.07794472793685,0,0.0,0.0,0.0,0.0,0.0
5000.5,L54443,L,297.83273405372995,308.9022921078025,1429.3911610814514,45.669558054072574,15.152209729637125,0,0.0,0.0,0.0,0.0,0.0
5000.5,M24767,M,299.77748008038935,309.48167994640704,1487.1361332440117,42.758146300448345,198.0,0,0.0,0.0,0.0,0.0,0.0
5000.5,L54617,L,298.69811553992116,310.2577386479054,1720.2301513612613,27.263392028141883,18.6150756806306,0,0.0,0.0,0.0,0.0,0.0
5000.5,L52680,L,297.72977350291853,308.8872168786482,1595.4255662427036,34.170387837788574,31.148867514592716,0,0.0,0.0,0.0,0.0,0.0
5000.5,L48773,L,299.17017662702926,309.1065601363107,1541.6819175464072,36.587872163572854,220.43936081786427,0,0.0,0.0,0.0,0.0,0.0
5000.5,M24422,M,299.869285610243,309.369285610243,1440.5726191054205,37.546249817925236,167.9315477635514,0,0.0,0.0,0.0,0.0,0.0
5000.5,L49951,L,297.5329683579672,308.6010949260984,1453.7802109468855,44.42854846190206,19.219789053114592,0,0.0,0.0,0.0,0.0,0.0
5000.5,L48632,L,298.80802219235636,308.1869232133177,1587.2109897903867,33.549779849566264,75.78901020961318,0,0.0,0.0,0.0,0.0,0.0
5000.5,L50922,L,299.19382343107486,308.27441168671453,1567.9676470927327,33.390588140348136,123.0323529072672,0,0.0,0.0,0.0,0.0,0.0
5000.5,M22122,M,302.19306429568,311.39614683093333,1539.0192658453334,35.10462380287999,23.988440492800017,0,0.0,0.0,0.0,0.0,0.0
5000.5,L53865,L,301.7067643120011,310.9766910780003,1528.7669107800027,42.03121505699494,11.53382156000547,0,0.0,0.0,0.0,0.0,0.0
5000.5,M21464,M,300.1238593988853,309.26990875191086,1577.3981750382166,31.146961833917274,34.90273744267527,0,0.0,0.0,0.0,0.0,0.0
5000.5,L56821,L,300.8506576463302,311.20035548450284,1370.4994667732458,49.90067542055536,174.0,0,0.0,0.0,0.0,0.0,0.0
5000.5,M22794,M,297.0085974219104,307.3248673234004,1625.4497346468006,31.20621683085008,209.38756633829982,0,0.0,0.0,0.0,0.0,0.0
5000.5,L56366,L,301.6713735437185,311.18091569581236,1627.3869276901173,31.219608464824073,24.54771076046914,0,0.0,0.0,0.0,0.0,0.0
5000.5,L50594,L,297.6671586687144,308.6671586687144,1553.223862229048,40.315313661035376,135.22386222904802,0,0.0,0.0,0.0,0.0,0.0
5000.5,M18032,M,303.1416005456028,312.34547721686306,1487.493538881233,43.73101337008198,175.0,0,0.0,0.0,0.0,0.0,0.0
5000.5,M20244,M,299.0,308.916198486976,1418.0,45.57089057002667,204.64554714986667,0,0.0,0.0,0.0,0.0,0.0
5000.5,M23050,M,302.9146153935444,311.39211536452507,1613.359615451583,36.59653836778367,207.6403845484169,0,0.0,0.0,0.0,0.0,0.0
5000.5,L53503,L,299.0040325054163,309.0086137264005,1351.7055595790778,48.68069675796968,168.42638989476941,0,0.0,0.0,0.0,0.0,0.0
5000.5,L47646,L,297.18184426631444,308.4515847101719,1550.0,41.39106559788678,124.93948088771488,0,0.0,0.0,0.0,0.0,0.0
5000.5,L53802,L,301.0714361621943,310.98570745402515,1488.714308486583,45.91432442719095,79.71430848658291,0,0.0,0.0,0.0,0.0,0.0
5000.5,M19828,M,302.6890603397696,311.66073386623606,1488.7167352646647,40.404080919169004,174.2832647353352,0,0.0,0.0,0.0,0.0,0.0
5000.5,M20651,M,302.91675130737275,311.61675130737274,1540.5594633518767,36.9524293184987,144.32160994437012,0,0.0,0.0,0.0,0.0,0.0
5000.5,L49797,L,299.95079089076046,310.5974775304026,1674.5194527665176,30.953313360357868,71.03890553303512,0,0.0,0.0,0.0,0.0,0.0
5000.5,L54592,M,300.29440692469484,311.0736017311737,1635.8959740323944,32.974385285023494,179.8959740323944,0,0.0,0.0,0.0,0.0,0.0
5000.5,H30685,H,299.6587529583499,309.31750591669976,1496.604849606417,40.11785231715813,47.996535995416345,0,0.0,0.0,0.0,0.0,0.0
5000.5,L55212,L,302.1574773530828,311.62184669135354,1419.1915911769427,49.04252264691718,2.260511028821571,0,0.0,0.0,0.0,0.0,0.0
5000.5,M18692,M,300.8,312.0714656831622,1465.0,43.77300762596395,138.4524428052704,0,0.0,0.0,0.0,0.0,0.0
5000.5,M21445,M,301.51348826454085,310.4269765290817,1593.5337206613522,31.653953058163328,206.7976760318875,0,0.0,0.0,0.0,0.0,0.0
5000.5,L51887,L,300.83848051036796,310.1046324593312,1940.015441531104,21.095367540668818,160.9536754066882,0,0.0,0.0,0.0,0.0,0.0
5000.5,L53501,M,300.8026147515642,310.0289754140597,1286.6840983437612,62.6766803827762,160.68409834376118,0,0.0,0.0,0.0,0.0,0.0
5000.5,L48458,L,298.0249389897048,307.9789889604357,1399.7177222547434,48.96367228401263,80.41138872628254,0,0.0,0.0,0.0,0.0,0.0
5000.5,L47757,L,298.5951224390737,309.7835126439478,1588.5580489756294,37.94458450723025,190.0,0,0.0,0.0,0.0,0.0,0.0
5000.5,L54022,M,299.907568448956,309.39058395701556,1640.226459892539,31.179260962388614,210.43385026865278,0,0.0,0.0,0.0,0.0,0.0
5000.5,L56516,L,300.8243279495497,310.7262576746462,1723.3397657503217,28.330496363191546,209.15058562419588,0,0.0,0.0,0.0,0.0,0.0
5000.5,L52957,L,301.2426488604451,310.7426488604451,1407.2852977208902,44.04264886044511,109.57351139554886,0,0.0,0.0,0.0,0.0,0.0
5000.5,L49859,L,299.48262560595145,310.2477990304776,1477.565251211903,44.84787681785448,19.84787681785448,0,0.0,0.0,0.0,0.0,0.0
5000.5,L49730,L,299.72657919975313,310.1817638393335,1366.0,46.6364723213331,116.32657919975313,0,0.0,0.0,0.0,0.0,0.0
5000.5,M18847,M,302.20183486616736,311.49633026766526,1448.9082566916318,44.474311873656916,113.03669732334727,0,0.0,0.0,0.0,0.0,0.0
5000.5,L53768,L,301.6977272891802,310.7488636445901,1456.511363554099,41.08409102426134,214.71022756065335,0,0.0,0.0,0.0,0.0,0.0
5000.5,M14882,M,302.3469315050386,311.1857397323648,1581.0613698992277,36.42039725755792,63.734657525193064,0,0.0,0.0,0.0,0.0,0.0
5000.5,H31622,H,303.2550109231081,312.7379956307568,1435.3100218462162,41.93100218462161,113.44989076891949,0,0.0,0.0,0.0,0.0,0.0
5000.5,L48597,L,299.9274344473458,310.41929918926166,1540.055819655888,37.74465572471028,207.05581965588786,0,0.0,0.0,0.0,0.0,0.0
5000.5,L50504,L,297.4272595192489,308.34885207934275,1573.784074399061,36.94885207934273,122.07962800469478,0,0.0,0.0,0.0,0.0,0.0
5000.5,L48525,L,300.00360123307837,310.1573897585086,1808.3465860592735,25.67291844493308,34.07577050860422,0,0.0,0.0,0.0,0.0,0.0
5000.5,L51218,L,300.8707375586531,311.8719468310102,1550.0853687793265,32.69879072764298,5.085368779326565,0,0.0,0.0,0.0,0.0,0.0
5000.5,H33834,L,301.3558411334151,310.21129114932694,1875.8893234638927,21.833258834761278,79.77752944920427,0,0.0,0.0,0.0,0.0,0.0
5000.5,H35301,L,300.83976890778195,310.39034663832706,1446.1505777305451,44.80115546109022,135.30115546109022,0,0.0,0.0,0.0,0.0,0.0
5000.5,M18410,M,297.692675115537,308.5463375577685,1430.3841561055788,48.74991993425414,46.61584389442124,0,0.0,0.0,0.0,0.0,0.0
5000.5,M15245,M,297.9538352420787,307.96309656425836,1417.5383524207869,46.81534096831473,140.83068193662947,0,0.0,0.0,0.0,0.0,0.0
5000.5,L56226,M,298.5683040831106,309.5683040831106,1664.7377193766706,25.940964810328197,67.57923979222353,0,0.0,0.0,0.0,0.0,0.0
5000.5,H31308,M,300.18937213247955,309.42401662820555,1885.9468606623975,21.49723910683545,134.17322247862995,0,0.0,0.0,0.0,0.0,0.0
5000.5,M16180,M,296.6240653309725,307.44545673628136,1543.8930429734555,42.19839082478281,170.1604355398166,0,0.0,0.0,0.0,0.0,0.0
5000.5,L47447,L,302.43667164249007,311.77941615513834,1957.8931387183795,20.49235030691702,55.89313871837943,0,0.0,0.0,0.0,0.0,0.0
5000.5,L49185,L,298.53275811017653,309.31910889760303,1506.3697312335296,34.86973123352951,13.315134383235247,0,0.0,0.0,0.0,0.0,0.0
5000.5,M24678,M,297.40540636213643,308.70540636213644,1392.010812724273,46.39315194129386,174.00360424142428,0,0.0,0.0,0.0,0.0,0.0
5000.5,L57027,L,298.6989486009407,310.1961448701158,1362.996495336469,45.502102798118635,28.031541971779525,0,0.0,0.0,0.0,0.0,0.0
5000.5,H31603,H,298.7336885860598,309.73645156164065,1562.806591709341,38.777896195353264,64.91711073257476,0,0.0,0.0,0.0,0.0,0.0
5000.5,M20928,L,302.35284784544865,311.02331163938015,2035.2331163938015,19.611920257585595,187.1814482427391,0,0.0,0.0,0.0,0.0,0.0
5000.5,L50656,L,300.5401611939501,310.4792477615663,1518.2021492526678,44.65983880604992,69.0,0,0.0,0.0,0.0,0.0,0.0
5000.5,M21994,M,302.8480768290094,310.9270768779245,1409.0607692683961,41.864077024669854,119.45307658443383,0,0.0,0.0,0.0,0.0,0.0
5000.5,L52945,L,300.3794369171784,311.3,1703.7114442197096,30.281425963381746,86.89718458589202,0,0.0,0.0,0.0,0.0,0.0
5000.5,L47847,L,297.5573899846019,308.6130500769904,1459.5738998460192,43.79402126264305,194.1477996920383,0,0.0,0.0,0.0,0.0,0.0
5000.5,L53668,L,300.2958494056501,309.50362289747676,1328.652831352167,53.48392531947358,171.0,0,0.0,0.0,0.0,0.0,0.0
5000.5,L56993,L,297.9010631575181,308.56243355265514,1385.7513289468975,55.98889539424247,155.2486710531024,0,0.0,0.0,0.0,0.0,0.0
5000.5,M24735,M,298.9514803133648,310.02771819160876,1361.8614090419562,58.105946956098954,122.76237878243958,0,0.0,0.0,0.0,0.0,0.0
5000.5,L53208,L,300.06210065797217,309.55752203063133,1478.5098113443019,48.49084274531836,69.98691820759767,0,0.0,0.0,0.0,0.0,0.0
5000.5,L47567,L,298.04679370462674,308.9287362732644,1249.4427153676086,60.296699747557994,142.63107052699286,0,0.0,0.0,0.0,0.0,0.0
5000.5,L56638,L,299.4895256640464,309.36701399857077,1410.5549766690488,47.96701399857076,118.55497666904873,0,0.0,0.0,0.0,0.0,0.0
5000.5,L49720,L,299.0323189784832,309.6798532797187,1504.0304306455046,40.33043064550462,85.96956935449538,0,0.0,0.0,0.0,0.0,0.0
5000.5,L56007,L,298.6230560702376,309.4177354386443,1470.9822645613558,48.03547087728861,141.12414807051013,0,0.0,0.0,0.0,0.0,0.0
5000.5,L52684,L,299.70655351730215,310.81982859847705,1460.4172408008703,50.44172408008703,38.29137959956487,0,0.0,0.0,0.0,0.0,0.0
5000.5,L53632,L,300.17518231959957,309.76885635309975,1375.8126519329996,43.46253038659993,74.0,0,0.0,0.0,0.0,0.0,0.0
5000.5,L56859,L,297.81561428810727,307.44725893006705,1601.8241964335568,38.2613232153825,20.824196433556807,0,0.0,0.0,0.0,0.0,0.0
5000.5,L49855,L,298.91684079490096,308.316840794901,1575.1579602549498,36.936815898020065,6.66318410197994,0,0.0,0.0,0.0,0.0,0.0
5000.5,L52878,L,297.1639279340251,308.1911423472201,1268.8164323958495,60.81771530555989,120.63286479169912,0,0.0,0.0,0.0,0.0,0.0
5000.5,M18055,M,300.51837389258424,311.81837389258425,1634.713827519103,34.56536503325818,1.6325221483151442,0,0.0,0.0,0.0,0.0,0.0
5000.5,L52613,L,302.36263544612973,311.62067618457587,1548.5344603076264,43.643649722993565,72.0,0,0.0,0.0,0.0,0.0,0.0
5000.5,L50968,M,301.8865202403617,311.1771942283436,1510.0932601201807,47.16583118277034,27.559560721084992,0,0.0,0.0,0.0,0.0,0.0
5000.5,M17108,L,300.2971520051792,310.2338609314434,1298.5537968951887,61.4,18.84177231566039,0,0.0,0.0,0.0,0.0,0.0
5000.5,L55275,L,300.48338511615725,310.30570240468273,1492.6879212271672,44.17449452739944,161.65603938641644,0,0.0,0.0,0.0,0.0,0.0
5000.5,L55736,L,297.7551207660636,308.36325282262425,1486.9081320565606,41.482681149095434,84.18373588687874,0,0.0,0.0,0.0,0.0,0.0
5000.5,M24370,M,300.6598606384594,311.9,1510.9448756419106,44.373213976394254,30.330746148536733,0,0.0,0.0,0.0,0.0,0.0
5000.5,L49961,L,302.19325848795495,310.8030643236568,2203.0245145892545,16.6,46.97548541074528,0,0.0,0.0,0.0,0.0,0.0
5000.5,L49961,L,299.5742624172738,309.46033796799685,2194.962027807981,16.81434592512051,38.96202780798098,0,0.0,0.0,0.0,0.0,0.0
5000.5,L55860,L,298.2295872668483,307.6246560557069,1492.0,37.28136498383275,178.07396816712068,0,0.0,0.0,0.0,0.0,0.0
5000.5,M21799,M,303.1534704690178,312.5995620429332,1356.178234896726,55.95741208261907,31.45653616848547,0,0.0,0.0,0.0,0.0,0.0
5000.5,L50493,L,300.541395486066,310.1929366113228,1733.4079622763272,30.567166048694407,101.59203772367287,0,0.0,0.0,0.0,0.0,0.0
5000.5,L54107,L,297.8623040444448,309.1948544330161,1490.7751679619046,43.2149888025397,6.850111974603006,0,0.0,0.0,0.0,0.0,0.0
5000.5,L48427,L,300.4919761053767,310.45739119779154,1516.5588930868937,41.83233207393188,210.22055345655315,0,0.0,0.0,0.0,0.0,0.0
5000.5,L52187,L,301.45484187795654,310.81505270734783,1439.8494729265217,49.184947292652176,59.150527073478216,0,0.0,0.0,0.0,0.0,0.0
5000.5,L52460,L,299.6016018721161,309.38964871069066,1477.1195316142541,40.26851522432035,138.05976580712712,0,0.0,0.0,0.0,0.0,0.0
5000.5,L56822,L,300.72440013344976,309.8700728121953,1372.1574549094084,47.477163660627234,175.69290915156807,0,0.0,0.0,0.0,0.0,0.0
5000.5,L50291,L,299.5853335873352,311.00590490704866,1751.2647622676218,27.95885736057304,9.735237732378264,0,0.0,0.0,0.0,0.0,0.0
5000.5,L52562,L,298.936645664634,309.65031503049,1699.6645664633998,29.613669365856033,211.06834682928016,0,0.0,0.0,0.0,0.0,0.0
5000.5,M19953,M,301.812964109865,310.695678630045,1420.04321369955,52.0,88.30249589684999,0,0.0,0.0,0.0,0.0,0.0
5000.5,H35578,L,299.77431763720443,309.32311412651603,1663.0,35.07672465858119,208.02568236279558,0,0.0,0.0,0.0,0.0,0.0
5000.5,L55041,L,297.43606328039095,308.51030379439743,1501.0171729906624,44.89484810280129,19.879789065363415,0,0.0,0.0,0.0,0.0,0.0
5000.5,L56739,L,300.81154595109194,309.64241681838917,1491.1570450407567,42.88429549592433,164.79060661232435,0,0.0,0.0,0.0,0.0,0.0
5000.5,L47898,L,302.08433871192454,310.8318096814642,1476.2626451523017,41.66264515230171,127.26264515230172,0,0.0,0.0,0.0,0.0,0.0
5000.5,M17749,M,300.0262350530569,309.9050452025109,1530.0201808100437,34.51614464803501,71.06054243013129,0,0.0,0.0,0.0,0.0,0.0
5000.5,M18929,M,299.9296402488286,310.2404830171041,1413.134943390347,45.929876734067264,86.37831446344902,0,0.0,0.0,0.0,0.0,0.0
5000.5,M17868,M,299.0350274527436,310.28637821282194,1540.1167581758118,38.18173072306831,182.0778387838746,0,0.0,0.0,0.0,0.0,0.0
5000.5,H38153,H,299.91343511463594,309.32374739778464,1435.0,42.575938005986316,111.13749710864963,0,0.0,0.0,0.0,0.0,0.0
5000.5,L50442,L,300.23562519551905,309.8712503910381,1560.0,40.4942196787154,181.67812597759516,0,0.0,0.0,0.0,0.0,0.0
5000.5,L54482,L,300.1906239030331,310.4818752193934,1492.3624956121323,50.24750789816184,112.26873464246309,0,0.0,0.0,0.0,0.0,0.0
5000.5,L54342,L,299.3310778292393,309.1572933950872,1376.696616743859,45.07304493052692,190.8276945730983,0,0.0,0.0,0.0,0.0,0.0
5000.5,H30686,L,298.31761710414304,308.782382895857,1559.3626951735716,33.74611337849983,53.63730482642833,0,0.0,0.0,0.0,0.0,0.0
5000.5,L53679,L,300.1866402949675,310.6211641726683,1679.4365074819952,29.516931338134615,197.7817462590024,0,0.0,0.0,0.0,0.0,0.0
5000.5,L53415,L,300.7258906488498,311.57242014418887,1596.0,33.49577698259681,154.36210072094428,0,0.0,0.0,0.0,0.0,0.0
5000.5,H35550,L,300.9,310.8245957479414,1389.8770212602933,40.68608511779469,130.59007086764436,0,0.0,0.0,0.0,0.0,0.0
5000.5,M16368,M,298.98324355377355,309.26126074371075,1519.554957025157,39.301535827200674,215.0,0,0.0,0.0,0.0,0.0,0.0
5000.5,L56606,L,300.175315546033,309.64472492980707,1347.2352345943527,52.249368907934,30.08228151322333,0,0.0,0.0,0.0,0.0,0.0
5000.5,M17492,M,300.6899014270737,310.34390799860216,1655.6794742777265,30.991658280522305,113.37980285414748,0,0.0,0.0,0.0,0.0,0.0
5000.5,L52763,L,301.28432029439944,311.3714463048202,1679.0713842379494,29.7957293590972,47.242830542769646,0,0.0,0.0,0.0,0.0,0.0
5000.5,L55794,L,301.56577435989254,310.686309743957,1679.114085467025,29.529662221426506,10.068451280215012,0,0.0,0.0,0.0,0.0,0.0
5000.5,H35932,L,300.85072717750813,310.4507271775081,1233.0,57.43990713891601,32.1933298419636,0,0.0,0.0,0.0,0.0,0.0
5000.5,L50080,L,300.4541816894766,310.92074489807703,1572.7337471655983,37.25387131527786,102.86687358279917,0,0.0,0.0,0.0,0.0,0.0
5000.5,M21465,M,298.09065847927326,308.0840736865407,1686.326953225436,29.328024562180225,35.0,0,0.0,0.0,0.0,0.0,0.0
5000.5,L47282,L,301.9182447167182,312.0078191643078,1554.6492907459826,43.071329730871426,58.0,0,0.0,0.0,0.0,0.0,0.0
5000.5,L48463,M,300.6646816035556,310.0587264142224,1360.0,47.62724056414856,91.90212264296265,0,0.0,0.0,0.0,0.0,0.0
5000.5,L53878,L,300.70105325527317,310.7007021701821,1425.010532552732,45.3,47.99648914908935,0,0.0,0.0,0.0,0.0,0.0
5000.5,M21858,M,300.77193714963516,309.6639823233349,1393.759882155566,48.67193714963518,191.919960718522,0,0.0,0.0,0.0,0.0,0.0
5000.5,L48392,L,298.32051072963066,308.06110658086646,1353.9957439197444,58.0141266092473,114.19659513579553,0,0.0,0.0,0.0,0.0,0.0
5000.5,H29874,H,302.9511932545152,312.42798313628805,1435.558025295568,42.25341602052639,115.74403372742398,0,0.0,0.0,0.0,0.0,0.0
5000.5,L49565,L,301.0376271324804,310.46119949392045,1521.7642763855995,36.0376271324804,129.4904824096003,0,0.0,0.0,0.0,0.0,0.0
5000.5,L47383,L,300.93901307246045,311.9645718985326,1489.2197385507907,41.50223530428842,107.60986927539533,0,0.0,0.0,0.0,0.0,0.0
5000.5,L52885,L,302.4,311.8360065493551,1449.440261974203,43.29198035193478,139.5597380257971,0,0.0,0.0,0.0,0.0,0.0
5000.5,L48903,L,300.1122256227727,309.92249446780716,2053.3178492397246,17.809290456165304,98.69193464896685,0,0.0,0.0,0.0,0.0,0.0
5000.5,L49368,L,300.9,311.9319272246248,1423.395465353824,40.8722911015009,63.19773267691203,0,0.0,0.0,0.0,0.0,0.0
5000.5,M21610,M,298.7508343183433,308.4296533523669,1507.2541715917166,45.61951232928972,191.83055227218887,0,0.0,0.0,0.0,0.0,0.0
5000.5,L49462,L,301.5608444407416,310.4652111101854,1459.0,45.64556109768824,92.32605555092698,0,0.0,0.0,0.0,0.0,0.0
5000.5,L49919,L,298.29253303503134,308.8686674124216,1568.4626651751569,35.420936167201845,163.22400894905846,0,0.0,0.0,0.0,0.0,0.0
5000.5,M20654,M,301.5664865213321,311.2220721011101,1493.6675673933396,40.8,148.88828840444023,0,0.0,0.0,0.0,0.0,0.0
5000.5,M17288,M,298.9634439941168,308.8848960941306,1376.6344399411682,48.589128223560266,33.90331982350506,0,0.0,0.0,0.0,0.0,0.0
